2021-02-07	45237606
2021-02-08	44134240
2021-02-09	45564003
2021-02-10	52683558
2021-02-11	54518025
2021-02-12	52397543
2021-02-13	48650793
2021-02-14	45783820
2021-02-15	43166248
2021-02-16	42537369
2021-02-17	46797383
2021-02-18	48269823
2021-02-19	49902218
2021-02-20	48901871
2021-02-21	46058800
2021-02-22	45229319
2021-02-23	45114558
2021-02-24	49585341
2021-02-25	50228207
2021-02-26	53220690
2021-02-27	52263871
2021-02-28	47849988
2021-03-01	46078439
2021-03-02	45650742
2021-03-03	50030821
2021-03-04	49740225
2021-03-05	49133580
2021-03-06	49484400
2021-03-07	46061163
2021-03-08	44217639
2021-03-09	45783499
2021-03-10	49560809
2021-03-11	51571061
2021-03-12	50153729
2021-03-13	49818447
2021-03-14	47120876
2021-03-15	44091049
2021-03-16	46634335
2021-03-17	50590330
2021-03-18	50069676
2021-03-19	49708279
2021-03-20	48751431
2021-03-21	45506801
2021-03-22	44147765
2021-03-23	46303389
2021-03-24	50075729
2021-03-25	48798797
2021-03-26	50772018
2021-03-27	50886484
2021-03-28	47161241
2021-03-29	44611034
2021-03-30	45935036
2021-03-31	50455335
2021-04-01	48842444
2021-04-02	47448438
2021-04-03	45755042
2021-04-04	44983194
2021-04-05	43090069
2021-04-06	44213087
2021-04-07	50464111
2021-04-08	50950538
2021-04-09	50213011
2021-04-10	51363116
2021-04-11	47672893
2021-04-12	46549124
2021-04-13	46975350
2021-04-14	50948781
2021-04-15	50392844
2021-04-16	49979204
2021-04-17	52245741
2021-04-18	48791981
2021-04-19	45703688
2021-04-20	47867699
2021-04-21	52045771
2021-04-22	50588437
2021-04-23	50665615
2021-04-24	49548136
2021-04-25	46746910
2021-04-26	47293116
2021-04-27	47272383
2021-04-28	51149002
2021-04-29	51902975
2021-04-30	51381030
2021-05-01	50454200
2021-05-02	45752252
2021-05-03	44873319
2021-05-04	46481450
2021-05-05	52323106
2021-05-06	50495959
2021-05-07	49130622
2021-05-08	49083535
2021-05-09	46756966
2021-05-10	44983785
2021-05-11	44806701
2021-05-12	51945243
2021-05-13	52579179
2021-05-14	51390114
2021-05-15	49953788
2021-05-16	51083994
2021-05-17	44683301
2021-05-18	46295800
2021-05-19	51576347
2021-05-20	50269469
2021-05-21	49633829
2021-05-22	49383865
2021-05-23	46418937
2021-05-24	45667667
2021-05-25	47796457
2021-05-26	50995100
2021-05-27	49876802
2021-05-28	50792669
2021-05-29	48841217
2021-05-30	46024651
2021-05-31	44039696
2021-06-01	47010852
2021-06-02	52078314
2021-06-03	51118320
2021-06-04	49806710
2021-06-05	50373558
2021-06-06	47621040
2021-06-07	46336963
2021-06-08	48475913
2021-06-09	53372175
2021-06-10	52939572
2021-06-11	50272387
2021-06-12	49308361
2021-06-13	45149786
2021-06-14	42281133
2021-06-15	45392276
2021-06-16	51165108
2021-06-17	50922339
2021-06-18	50867658
2021-06-19	50380881
2021-06-20	46749080
2021-06-21	45363561
2021-06-22	44603245
2021-06-23	51538804
2021-06-24	52270666
2021-06-25	50785122
2021-06-26	51279689
2021-06-27	47656234
2021-06-28	44194652
2021-06-29	46209822
2021-06-30	51421504
2021-07-01	51218484
2021-07-02	49274709
2021-07-03	50789163
2021-07-04	48104704
2021-07-05	45074388
2021-07-06	47235223
2021-07-07	51284009
2021-07-08	52402866
2021-07-09	52113712
2021-07-10	48634909
2021-07-11	50663621
2021-07-12	43334931
2021-07-13	41937743
2021-07-14	49325690
2021-07-15	49083867
2021-07-16	49166982
2021-07-17	47088743
2021-07-18	44319313
2021-07-19	40526748
2021-07-20	42927473
2021-07-21	48192706
2021-07-22	47423270
2021-07-23	48073164
2021-07-24	45961075
2021-07-25	43005113
2021-07-26	40206628
2021-07-27	42792750
2021-07-28	51602650
2021-07-29	51982763
2021-07-30	49298948
2021-07-31	51181552
2021-08-01	47880673
2021-08-02	43179717
2021-08-03	44920837
2021-08-04	53168302
2021-08-05	51952344
2021-08-06	49207891
2021-08-07	47135346
2021-08-08	44520240
2021-08-09	41146923
2021-08-10	44030958
2021-08-11	52335529
2021-08-12	50207506
2021-08-13	50167168
2021-08-14	49905124
2021-08-15	47695880
2021-08-16	42486561
2021-08-17	43122374
2021-08-18	50323866
2021-08-19	49143508
2021-08-20	54488416
2021-08-21	48188464
2021-08-22	44954419
2021-08-23	42358126
2021-08-24	43493259
2021-08-25	49224600
2021-08-26	49537721
2021-08-27	47979442
2021-08-28	46641443
2021-08-29	48235108
2021-08-30	42091263
2021-08-31	43164298
2021-09-01	47943920
2021-09-02	48583263
2021-09-03	49899061
2021-09-04	47527551
2021-09-05	44463494
2021-09-06	44627753
2021-09-07	43016868
2021-09-08	49224985
2021-09-09	50236755
2021-09-10	51429751
2021-09-11	49662420
2021-09-12	47092030
2021-09-13	43999406
2021-09-14	43216477
2021-09-15	50979865
2021-09-16	51748464
2021-09-17	48796661
2021-09-18	47421395
2021-09-19	45642341
2021-09-20	39995780
2021-09-21	42553382
2021-09-22	48974861
2021-09-23	48988742
2021-09-24	49499256
2021-09-25	47185908
2021-09-26	44235148
2021-09-27	41209387
2021-09-28	40762085
2021-09-29	48277721
2021-09-30	48457565
2021-10-01	48315139
2021-10-02	46837884
2021-10-03	44799406
2021-10-05	42288610
2021-10-06	91721823
2021-10-07	49943613
2021-10-08	49327783
2021-10-09	46418834
2021-10-10	44404510
2021-10-11	42649734
2021-10-12	41601911
2021-10-13	47155605
2021-10-14	46728234
2021-10-15	49522626
2021-10-16	46605383
2021-10-17	45370293
2021-10-18	41919667
2021-10-19	41636643
2021-10-20	48643061
2021-10-21	49607968
2021-10-22	46763996
2021-10-23	46677191
2021-10-24	42788928
2021-10-25	41468960
2021-10-26	44430791
2021-10-27	47584504
2021-10-28	46952319
2021-10-29	47889130
2021-10-30	45101346
2021-10-31	41377885
2021-11-01	39056247
2021-11-02	39427381
2021-11-03	50439020
2021-11-04	46261442
2021-11-05	48924597
2021-11-06	46228618
2021-11-07	42811834
2021-11-08	41500166
2021-11-09	40048314
2021-11-10	46991189
2021-11-11	48220461
2021-11-12	48250270
2021-11-13	47461241
2021-11-14	43205599
2021-11-15	40749606
2021-11-16	41430924
2021-11-17	45348925
2021-11-18	47014512
2021-11-19	48025723
2021-11-20	45665462
2021-11-21	43340081
2021-11-22	40228600
2021-11-23	38610099
2021-11-24	45945788
2021-11-25	46915562
2021-11-26	47027253
2021-11-27	46089395
2021-11-28	44283925
2021-11-29	39807482
2021-11-30	43985390
2021-12-01	48687178
2021-12-02	49808519
2021-12-03	48333449
2021-12-04	45899360
2021-12-05	43730389
2021-12-06	42020904
2021-12-07	48006399
2021-12-08	47688100
2021-12-09	47821106
2021-12-10	47874943
2021-12-11	46897706
2021-12-12	44542382
2021-12-13	42586600
2021-12-14	42051913
2021-12-15	48688598
2021-12-16	49741067
2021-12-17	48737231
2021-12-18	45797538
2021-12-19	44660278
2021-12-20	81966159
